EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,eval_traj_length,advs/mean_Mean,advs/mean_Std,advs/mean_Max,advs/mean_Min,advs/std_Mean,advs/std_Std,advs/std_Max,advs/std_Min,advs/max_Mean,advs/max_Std,advs/max_Max,advs/max_Min,advs/min_Mean,advs/min_Std,advs/min_Max,advs/min_Min,Training/vf_loss_Mean,Training/vf_loss_Std,Training/vf_loss_Max,Training/vf_loss_Min,grad_norm/vf_Mean,grad_norm/vf_Std,grad_norm/vf_Max,grad_norm/vf_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/alpha_loss_Mean,Training/alpha_loss_Std,Training/alpha_loss_Max,Training/alpha_loss_Min,Training/alpha_Mean,Training/alpha_Std,Training/alpha_Max,Training/alpha_Min,Training/eta_Mean,Training/eta_Std,Training/eta_Max,Training/eta_Min,logprob/mean_Mean,logprob/mean_Std,logprob/mean_Max,logprob/mean_Min,logprob/std_Mean,logprob/std_Std,logprob/std_Max,logprob/std_Min,logprob/max_Mean,logprob/max_Std,logprob/max_Max,logprob/max_Min,logprob/min_Mean,logprob/min_Std,logprob/min_Max,logprob/min_Min,KL/mean_Mean,KL/mean_Std,KL/mean_Max,KL/mean_Min,KL/std_Mean,KL/std_Std,KL/std_Max,KL/std_Min,KL/max_Mean,KL/max_Std,KL/max_Max,KL/max_Min,KL/min_Mean,KL/min_Std,KL/min_Max,KL/min_Min,grad_norm/pf_Mean,grad_norm/pf_Std,grad_norm/pf_Max,grad_norm/pf_Min
384,16.726333618164062,770000,-2840.63979,351.50352,nan,2.52343,2.41191,11.79078,2483.00000,-0.45880,0.20429,-0.06369,-1.22585,2.68098,0.60326,4.54857,1.55849,7.65466,3.70389,14.22211,2.89123,-14.98389,6.90372,-3.26637,-35.73510,3.05445,2.87319,13.92255,0.61344,33.19366,17.41295,124.14010,11.98367,-0.25612,0.00560,-0.24308,-0.26929,-0.00012,0.00042,0.00158,-0.00127,0.16343,0.00790,0.17384,0.15199,3.67856,0.00301,3.68377,3.67306,16.46227,0.35221,17.31239,15.67303,2.93795,0.28063,3.81425,2.36055,21.97454,0.66153,24.37792,20.89346,8.07209,1.85664,11.84570,3.91756,0.01073,0.00260,0.01792,0.00000,0.00778,0.00645,0.03244,0.00000,0.05539,0.04989,0.20743,0.00000,0.00347,0.00107,0.00591,0.00000,0.63163,0.08281,0.87960,0.34325
385,17.01067566871643,772000,-3743.73009,245.14744,nan,2.54911,2.39020,12.07120,3000.00000,0.15249,0.21548,0.72022,-0.43154,1.74033,0.38710,3.09133,1.12955,7.94502,3.77360,16.09369,2.02911,-3.24720,0.40248,-2.27450,-4.08800,2.19702,1.42076,8.25549,0.61470,23.19741,9.64503,62.75662,9.17950,-0.25733,0.00540,-0.23962,-0.27300,0.00007,0.00033,0.00174,-0.00065,0.16532,0.00243,0.17379,0.16309,3.68804,0.00929,3.70428,3.67306,16.51860,0.33993,17.38996,15.28298,2.95674,0.29517,3.67000,2.19314,21.94014,0.64403,23.16889,20.04327,7.94318,1.91508,13.48678,3.51375,0.00960,0.00194,0.01397,0.00000,0.00354,0.00097,0.00620,0.00000,0.02011,0.00513,0.03102,0.00000,0.00368,0.00094,0.00616,0.00000,0.62505,0.08199,0.87028,0.37411
386,21.08613872528076,774000,-4186.95363,172.40326,nan,2.58809,2.27020,16.22770,3000.00000,-0.20304,0.12595,0.09772,-0.51852,1.57334,0.36454,2.82456,1.00178,4.47831,0.87972,5.86922,2.02482,-8.76690,5.03133,-2.45421,-16.12831,1.43867,0.67133,4.03916,0.55926,21.66377,7.92844,46.47970,7.48336,-0.25218,0.00603,-0.23677,-0.26772,0.00001,0.00032,0.00166,-0.00057,0.16333,0.00259,0.16652,0.15914,3.70415,0.00079,3.70550,3.70280,16.24561,0.36704,17.10148,15.34081,2.97752,0.29738,3.81404,2.15366,21.74702,0.67607,23.29329,20.07839,7.56599,1.98058,12.14127,3.03463,0.00996,0.00193,0.01355,0.00000,0.00359,0.00090,0.00641,0.00000,0.02051,0.00480,0.03386,0.00000,0.00379,0.00110,0.00680,0.00000,0.58544,0.06199,0.79408,0.35014
387,20.163367986679077,776000,-4523.57703,181.45100,nan,2.54989,2.24644,15.36689,2281.00000,-0.31992,0.09237,-0.06876,-0.59242,1.63253,0.09299,1.84281,1.38025,3.67276,0.43998,4.41591,2.51440,-5.31642,0.72542,-3.97587,-6.55258,0.74131,0.42189,3.11879,0.35718,18.32617,9.41820,63.47460,6.78491,-0.25526,0.00501,-0.24581,-0.26644,-0.00000,0.00033,0.00165,-0.00084,0.16005,0.00242,0.16509,0.15664,3.69587,0.00437,3.70278,3.68824,16.44329,0.31099,17.16867,15.83912,2.98719,0.30011,3.86824,2.33056,21.89535,0.69642,23.04826,19.99432,7.73194,2.29328,11.61158,-0.94230,0.01003,0.00203,0.01524,0.00000,0.00366,0.00099,0.00641,0.00000,0.02055,0.00538,0.03649,0.00000,0.00368,0.00096,0.00668,0.00000,0.63851,0.07599,0.88436,0.41367
388,17.24158477783203,778000,-4331.91039,494.96157,nan,2.57054,2.35011,12.32071,2392.75000,-0.15303,0.43054,0.50824,-1.74267,3.86512,1.59638,7.87407,1.18609,8.65958,3.83764,15.19084,3.08551,-29.30117,15.46194,-2.68105,-55.39369,14.22724,12.16346,53.04253,1.44485,56.82033,25.16906,160.69270,18.48937,-0.25638,0.00620,-0.24003,-0.27165,0.00000,0.00038,0.00165,-0.00098,0.16080,0.00281,0.16524,0.15727,3.68200,0.00331,3.68816,3.67682,16.48218,0.37426,17.39672,15.46523,3.01142,0.33483,3.90605,2.22269,22.11698,1.13454,26.11618,20.51152,7.58645,2.53567,12.42246,-0.15864,0.00998,0.00234,0.01625,0.00000,0.00752,0.00713,0.04377,0.00000,0.05124,0.05497,0.35568,0.00000,0.00311,0.00093,0.00566,0.00000,0.58066,0.06951,0.78609,0.40155
389,16.487065076828003,780000,-4151.12781,584.94763,nan,2.55106,2.38381,11.55203,3000.00000,0.93258,0.11076,1.21995,0.66132,1.28681,0.13072,1.75119,1.05213,5.18079,1.54951,8.73850,3.33766,-2.19177,0.75665,-1.25034,-4.61216,0.95243,0.44828,2.95293,0.44383,20.78532,10.40508,81.96188,7.03269,-0.25622,0.00522,-0.24469,-0.26785,0.00003,0.00033,0.00165,-0.00063,0.15798,0.00286,0.16514,0.15396,3.67623,0.00024,3.67680,3.67577,16.51416,0.32824,17.22904,15.70667,2.96070,0.27699,3.60321,2.31120,21.66081,0.53928,22.88511,20.45403,7.82628,2.11553,12.08033,3.42150,0.00984,0.00207,0.01399,0.00000,0.00359,0.00092,0.00631,0.00000,0.02085,0.00523,0.03330,0.00000,0.00386,0.00116,0.00703,0.00000,0.64864,0.07532,0.81197,0.39957
390,16.26591658592224,782000,-3445.62228,547.54475,nan,2.57601,2.25088,11.43887,3000.00000,0.86823,0.11243,1.20044,0.58011,1.30526,0.16931,1.74275,0.98889,5.48724,1.73254,8.10304,2.81437,-2.15349,0.36527,-1.35111,-2.71997,0.88330,0.39506,2.74021,0.35094,19.32024,7.70059,57.11413,7.65038,-0.25634,0.00569,-0.24224,-0.27498,0.00005,0.00028,0.00161,-0.00047,0.15325,0.00285,0.16133,0.14969,3.68011,0.00216,3.68382,3.67677,16.47752,0.35233,17.59230,15.60513,2.90785,0.26426,3.85049,2.29811,21.88512,0.53793,22.73985,19.97961,8.18436,1.86274,12.16202,4.71153,0.00972,0.00177,0.01297,0.00000,0.00355,0.00093,0.00626,0.00000,0.02059,0.00525,0.03589,0.00000,0.00377,0.00101,0.00616,0.00000,0.66845,0.07272,0.99411,0.42262
391,19.909313678741455,784000,-3201.81363,415.25719,nan,2.54157,2.22093,15.14665,3000.00000,0.28475,0.08356,0.46726,0.08705,0.91413,0.05460,1.09203,0.78462,2.63849,0.25320,3.05409,1.90726,-1.92549,0.20420,-1.37336,-2.34216,0.38578,0.09644,0.89100,0.23523,13.74385,5.28844,46.41151,5.59641,-0.25639,0.00510,-0.24457,-0.27117,-0.00000,0.00032,0.00155,-0.00088,0.15085,0.00251,0.15545,0.14779,3.67889,0.00329,3.68388,3.67314,16.48678,0.32709,17.46740,15.78269,3.01976,0.30480,3.94254,2.38199,21.97028,0.65572,23.60654,20.66388,7.81542,2.81408,11.61329,-2.31548,0.01002,0.00209,0.01596,0.00000,0.00337,0.00084,0.00652,0.00000,0.01948,0.00455,0.03305,0.00000,0.00396,0.00120,0.00870,0.00000,0.66322,0.09443,0.91290,0.36998
392,16.266465187072754,786000,-2193.97101,484.32939,nan,2.52104,2.19373,11.55149,3000.00000,0.18011,0.17407,0.60269,-0.44281,2.28133,0.61276,3.90782,1.34483,7.19864,2.44387,11.86282,3.24490,-12.20305,6.16162,-2.62407,-22.53154,4.04502,2.73627,12.36092,0.68386,36.63205,16.54387,107.79106,11.11135,-0.25793,0.00529,-0.24685,-0.27557,-0.00006,0.00038,0.00155,-0.00121,0.15776,0.00477,0.16538,0.15145,3.66603,0.00423,3.67306,3.65876,16.57570,0.33562,17.73526,15.91414,2.87456,0.24082,3.39746,2.24428,21.94312,0.62559,23.00881,20.27930,8.80528,1.62996,12.22570,4.94628,0.01040,0.00240,0.01799,0.00000,0.00764,0.00684,0.03532,0.00000,0.04912,0.04632,0.23729,0.00000,0.00303,0.00093,0.00543,0.00000,0.61802,0.08246,0.89959,0.40181
393,17.129775285720825,788000,-1456.40026,587.23564,nan,2.59427,2.37245,12.16287,2269.75000,0.92010,0.10317,1.22155,0.54302,1.68136,0.31249,2.38852,0.97812,6.29398,1.28429,8.50236,3.54785,-6.02373,2.77402,-1.36429,-11.92150,1.56656,0.79302,4.84845,0.48095,26.27628,10.88060,60.98016,8.48596,-0.25809,0.00619,-0.24181,-0.27243,0.00008,0.00027,0.00165,-0.00055,0.15590,0.00309,0.16528,0.15312,3.65851,0.00015,3.65879,3.65826,16.58454,0.39973,17.56576,15.46867,2.91311,0.26740,3.60965,2.28308,21.96378,0.62472,23.19111,20.60666,8.80770,1.67686,11.70562,4.45467,0.00953,0.00170,0.01356,0.00000,0.00350,0.00098,0.00802,0.00000,0.01994,0.00524,0.03884,0.00000,0.00363,0.00098,0.00709,0.00000,0.65883,0.07911,0.93108,0.42957
394,22.902185201644897,790000,-1018.36487,693.57504,nan,2.44494,2.10701,18.35008,1964.25000,1.30003,0.11162,1.67490,0.89858,2.09682,0.40865,3.38125,1.40520,11.75313,4.49955,18.28583,6.08537,-4.86224,2.09877,-1.82861,-8.60872,2.22021,1.32761,7.64113,0.54858,34.88056,16.25321,118.79749,10.21884,-0.25401,0.00618,-0.23662,-0.26804,-0.00013,0.00032,0.00154,-0.00091,0.16541,0.00799,0.17346,0.15208,3.69998,0.02423,3.73879,3.65861,16.37536,0.35283,17.14390,15.41322,3.04234,0.34888,4.21742,2.30441,21.99936,0.72908,23.04553,20.32906,6.91851,2.31104,11.61573,2.23122,0.01080,0.00199,0.01565,0.00000,0.00426,0.00106,0.00787,0.00000,0.02480,0.00636,0.04169,0.00000,0.00403,0.00109,0.00715,0.00000,0.73759,0.09192,0.96082,0.50030
395,20.6752827167511,792000,-1544.71945,378.82941,nan,2.61942,2.10009,15.95562,2365.00000,-0.80498,0.17347,-0.40604,-1.37284,2.37916,0.20123,2.87544,1.86063,3.91563,0.72014,5.41369,2.39360,-8.91899,0.54445,-7.16374,-9.91919,0.92566,1.38970,9.07817,0.28179,22.46372,25.14178,166.02713,6.39080,-0.25741,0.00587,-0.24073,-0.27286,0.00010,0.00032,0.00173,-0.00081,0.16249,0.00299,0.17331,0.15980,3.72933,0.00841,3.74103,3.71419,16.58222,0.36334,17.57996,15.55051,2.96414,0.31914,3.76461,2.18457,22.11875,0.61728,23.28416,20.31797,7.87323,2.11797,11.63481,3.18921,0.00940,0.00192,0.01498,0.00000,0.00350,0.00096,0.00714,0.00000,0.02014,0.00552,0.03784,0.00000,0.00351,0.00110,0.00629,0.00000,0.70313,0.09412,1.17817,0.36606
396,25.880784034729004,794000,-2370.57339,345.36804,nan,2.40225,2.32315,21.15517,2175.00000,-0.33797,0.13340,-0.01423,-0.68340,4.18137,1.66097,8.15619,1.67214,25.74866,13.41067,47.43100,2.32652,-23.70601,11.55857,-4.64109,-43.29885,15.93779,12.43935,53.76232,1.76576,63.41824,28.67079,160.51031,18.65153,-0.25696,0.00677,-0.24394,-0.27248,-0.00016,0.00039,0.00160,-0.00110,0.16807,0.00848,0.18124,0.15610,3.75444,0.02372,3.79105,3.71412,16.52373,0.39323,17.87436,15.56183,2.96024,0.27804,3.73318,2.14625,21.95608,0.64287,23.15196,20.55017,8.11966,1.61914,12.51654,5.32092,0.01097,0.00234,0.01627,0.00000,0.00699,0.00284,0.01582,0.00000,0.04306,0.01914,0.11674,0.00000,0.00311,0.00102,0.00698,0.00000,0.64532,0.08257,0.85027,0.47086
397,21.14775562286377,796000,-2818.78268,330.22786,nan,2.51680,2.38208,16.24870,1832.25000,-0.02331,0.16737,0.36118,-0.52300,2.37309,0.26359,3.18794,1.64420,8.60940,4.06910,14.74355,2.62263,-7.99309,0.58008,-5.98395,-8.93275,1.54233,1.10944,8.37742,0.46861,27.10297,16.75679,109.55999,9.10649,-0.25633,0.00611,-0.24085,-0.27769,0.00011,0.00036,0.00181,-0.00054,0.16766,0.00455,0.18116,0.16281,3.79338,0.00052,3.79416,3.79138,16.49252,0.36839,17.90907,15.65416,3.08488,0.31116,3.98351,2.29058,22.05182,0.66114,23.23714,20.20086,7.60998,2.86377,11.30951,-2.16178,0.00941,0.00210,0.01331,0.00000,0.00350,0.00091,0.00634,0.00000,0.02043,0.00535,0.03599,0.00000,0.00361,0.00113,0.00653,0.00000,0.66327,0.08735,0.93303,0.41120
398,19.703524827957153,798000,-2820.11881,114.39306,nan,2.47009,2.42694,14.80632,2130.00000,-0.94935,0.18325,-0.36569,-1.34616,2.98502,0.19130,3.51278,2.64325,7.68063,3.84844,14.59588,2.32663,-7.84211,0.18915,-7.22677,-8.16753,2.13417,1.58744,9.65314,0.62351,34.88812,24.66653,154.64189,9.16975,-0.25748,0.00616,-0.24235,-0.27162,0.00011,0.00029,0.00168,-0.00081,0.15971,0.00311,0.16768,0.15417,3.78460,0.00477,3.79232,3.77613,16.56638,0.38504,17.45627,15.63786,3.02534,0.35881,4.02284,2.28717,21.80732,0.61826,23.02992,19.96049,7.31113,2.67190,11.67378,-0.84535,0.00933,0.00176,0.01498,0.00000,0.00359,0.00112,0.01010,0.00000,0.02017,0.00536,0.04302,0.00000,0.00346,0.00099,0.00668,0.00000,0.67344,0.08435,0.98092,0.43751
399,16.915234565734863,800000,-3535.18499,-288.12245,nan,2.54970,2.29237,12.07301,3000.00000,-2.83434,0.12749,-2.51777,-3.17232,4.01435,0.12376,4.38047,3.68770,2.11894,0.44540,2.82202,1.25061,-12.47992,0.57367,-11.23894,-13.47032,3.07501,4.51991,24.30449,0.65184,41.54441,47.40797,267.65860,9.99820,-0.25831,0.00592,-0.24166,-0.27188,-0.00004,0.00033,0.00154,-0.00076,0.15166,0.00353,0.15882,0.14620,3.75964,0.00998,3.77602,3.74227,16.62251,0.37462,17.46566,15.59048,2.93092,0.26260,3.67192,2.17021,21.93399,0.56173,23.01743,20.66559,8.40525,1.56852,12.10584,5.53906,0.01028,0.00218,0.01499,0.00000,0.00360,0.00103,0.00733,0.00000,0.02069,0.00538,0.03705,0.00000,0.00410,0.00111,0.00696,0.00000,0.68297,0.07962,0.91260,0.42756
400,20.659892797470093,802000,-3790.53035,539.98594,nan,2.43485,2.27980,15.94502,2118.25000,-0.90635,0.68421,0.43457,-3.07723,4.03992,1.67451,8.68712,1.57322,8.41180,2.91629,11.88172,2.37633,-24.47991,13.15116,-4.34596,-46.49470,14.81911,13.34856,64.75139,1.32308,59.43352,28.80817,170.10939,15.17546,-0.26034,0.00475,-0.24481,-0.26972,-0.00012,0.00041,0.00159,-0.00108,0.16502,0.00710,0.17606,0.15642,3.73311,0.00472,3.74207,3.72505,16.73116,0.29811,17.34052,15.76085,2.84318,0.27658,3.72190,2.16534,22.11416,0.99705,25.76808,20.08441,8.84606,2.21391,12.42575,2.51213,0.01072,0.00247,0.01688,0.00000,0.00806,0.00568,0.02721,0.00000,0.05352,0.04226,0.19140,0.00000,0.00323,0.00091,0.00606,0.00000,0.64883,0.07858,0.87735,0.44989
401,20.007612466812134,804000,-3616.97323,310.87475,nan,2.43747,2.33570,15.09650,3000.00000,0.20750,0.28446,0.95976,-0.31315,1.98081,0.44375,3.24089,1.19373,8.96490,3.11943,14.23693,2.74572,-3.52659,1.00849,-2.02521,-5.51578,2.72153,1.85574,8.89692,0.58605,30.73918,14.98428,101.63661,8.16601,-0.25714,0.00636,-0.23454,-0.27231,0.00009,0.00036,0.00176,-0.00076,0.16468,0.00338,0.17596,0.16120,3.74682,0.01428,3.77149,3.72495,16.56072,0.36184,17.43597,15.04040,2.99498,0.29229,3.66980,2.38308,21.90226,0.66145,23.12415,20.36899,8.37503,1.99640,11.47444,2.59595,0.00947,0.00211,0.01471,0.00000,0.00343,0.00102,0.00680,0.00000,0.01965,0.00543,0.03573,0.00000,0.00354,0.00108,0.00646,0.00000,0.66784,0.09146,0.89616,0.35923
402,16.5612370967865,806000,-3344.40390,93.17784,nan,2.51762,2.33170,11.71174,3000.00000,-0.82951,0.19993,-0.27569,-1.31001,1.52591,0.19541,2.23000,1.21939,5.63764,2.65548,10.36332,1.16751,-4.88888,0.62680,-2.97415,-6.05429,1.12532,0.61292,3.18871,0.37251,21.38379,12.64879,82.71166,7.54419,-0.25753,0.00611,-0.23896,-0.27555,0.00002,0.00031,0.00165,-0.00094,0.16043,0.00212,0.16454,0.15660,3.78160,0.00508,3.78993,3.77177,16.61771,0.37735,17.61213,15.23676,2.89887,0.29315,3.69718,2.17747,22.20238,0.66380,23.34505,20.59383,8.45050,1.74620,12.12766,5.72625,0.00990,0.00190,0.01603,0.00000,0.00362,0.00108,0.00763,0.00000,0.02006,0.00495,0.04043,0.00000,0.00375,0.00098,0.00733,0.00000,0.69655,0.09679,1.02485,0.41878
403,20.010667085647583,808000,-2633.86618,-176.65867,nan,2.49711,2.12153,15.39183,2358.00000,-2.20679,0.19738,-1.74447,-2.69014,1.92071,0.17823,2.29382,1.49157,1.82927,0.24067,2.28398,1.08580,-8.01523,1.07595,-6.09278,-10.11533,1.25306,1.41986,9.14776,0.38542,30.69944,25.67345,187.90483,8.17257,-0.25768,0.00521,-0.24092,-0.27276,0.00006,0.00031,0.00163,-0.00050,0.15573,0.00177,0.16313,0.15364,3.78272,0.00510,3.79021,3.77374,16.57058,0.32455,17.49070,15.54851,2.84422,0.27271,3.60990,2.05646,22.12524,0.60815,22.98165,20.54033,8.34622,1.88078,12.30512,3.91567,0.00966,0.00192,0.01328,0.00000,0.00333,0.00080,0.00564,0.00000,0.01937,0.00417,0.02677,0.00000,0.00378,0.00113,0.00813,0.00000,0.63102,0.07743,0.88649,0.42278
404,20.375465393066406,810000,-3565.50265,622.73242,nan,2.50711,2.19267,15.67545,2684.50000,-0.30274,0.59292,0.71791,-2.07992,4.80517,2.15867,10.48953,1.62526,10.96249,5.94008,22.22884,3.32367,-29.07052,15.67720,-4.54896,-56.75175,23.11592,21.81086,96.72264,1.76708,99.29467,56.40751,344.13516,28.00877,-0.25915,0.00591,-0.24157,-0.27500,-0.00007,0.00032,0.00156,-0.00079,0.15451,0.00426,0.16410,0.14888,3.75918,0.00868,3.77362,3.74405,16.68118,0.37102,17.63206,15.61936,2.86952,0.28295,3.71011,2.12372,21.92566,0.65451,23.15751,20.26013,8.47777,1.73208,12.19913,4.46730,0.01043,0.00204,0.01494,0.00000,0.00471,0.00219,0.01515,0.00000,0.02858,0.01646,0.12443,0.00000,0.00369,0.00112,0.00660,0.00000,0.68460,0.10064,0.99282,0.33116
405,22.15709924697876,812000,-3443.03881,408.15035,nan,2.55283,2.26447,17.33963,2512.50000,1.15535,0.31627,2.13658,0.41179,2.68848,0.59654,4.62462,1.79329,13.47496,5.86228,23.20770,5.14032,-4.28196,0.92063,-2.15437,-6.51296,4.48276,3.74367,21.51287,0.91415,49.72427,25.91104,180.36597,14.48148,-0.25822,0.00601,-0.24025,-0.27514,-0.00006,0.00031,0.00164,-0.00075,0.16417,0.00424,0.17227,0.15946,3.76466,0.01456,3.78968,3.74367,16.68053,0.34596,17.62955,15.81566,2.94936,0.29982,3.64291,2.21466,21.88927,0.52668,23.02863,20.39885,8.24675,2.28737,12.00095,2.55995,0.01035,0.00190,0.01462,0.00000,0.00386,0.00101,0.00674,0.00000,0.02181,0.00530,0.04347,0.00000,0.00389,0.00098,0.00627,0.00000,0.73615,0.09416,0.99729,0.41254
406,17.17255687713623,814000,-3234.88603,-6.18739,nan,2.40469,2.23585,12.53186,2395.50000,-0.70648,0.26679,-0.00537,-1.26020,3.07017,0.37063,4.23849,2.33053,8.62293,4.30986,15.54044,2.44292,-11.00833,1.05740,-7.28386,-12.91013,3.18129,2.47587,16.36170,0.59450,40.15282,28.04153,215.05098,11.98830,-0.25918,0.00612,-0.24608,-0.27545,0.00007,0.00032,0.00172,-0.00071,0.16318,0.00274,0.17226,0.16070,3.78669,0.00315,3.79107,3.78093,16.68544,0.38418,17.73005,15.86142,2.96797,0.29512,3.75355,2.23773,21.90855,0.58043,23.33303,20.05417,8.16050,1.56782,12.89466,4.73483,0.00959,0.00194,0.01434,0.00000,0.00360,0.00093,0.00658,0.00000,0.02148,0.00610,0.03830,0.00000,0.00375,0.00103,0.00645,0.00000,0.66928,0.08645,0.95938,0.40947
407,18.950616121292114,816000,-2701.49197,-670.05643,nan,2.63669,2.35637,13.95740,2554.25000,-4.22526,0.22260,-3.66447,-4.90479,4.61208,0.18055,5.04607,4.07245,2.31071,0.39195,3.15683,1.42298,-14.60098,0.37470,-13.71908,-15.47222,5.09618,7.16667,45.32224,0.97937,53.46464,65.06671,370.48007,11.89449,-0.25749,0.00548,-0.23720,-0.27042,-0.00001,0.00033,0.00163,-0.00095,0.16284,0.00113,0.16480,0.16049,3.76308,0.01088,3.78082,3.74415,16.58335,0.34920,17.42892,15.25816,2.95565,0.28858,3.85956,2.26383,22.09122,0.60253,22.84451,20.37031,8.25389,1.48780,11.59336,5.51400,0.01004,0.00201,0.01583,0.00000,0.00349,0.00085,0.00584,0.00000,0.02077,0.00522,0.03703,0.00000,0.00408,0.00119,0.00896,0.00000,0.64586,0.08253,0.89647,0.37045
408,21.17871880531311,818000,-3792.32922,546.54034,nan,2.37882,2.35053,16.44914,3000.00000,-0.88632,0.89130,0.49567,-3.59562,6.81547,3.43378,15.37622,1.45346,13.88813,5.62815,21.46869,2.95037,-42.75774,22.98560,-4.06303,-79.66605,49.72538,44.94967,212.51437,2.66492,99.39934,46.49841,306.44504,31.57089,-0.25826,0.00591,-0.24180,-0.27499,-0.00007,0.00048,0.00165,-0.00205,0.16338,0.00427,0.17270,0.15789,3.73189,0.00634,3.74391,3.72179,16.59816,0.35805,17.60089,15.60981,2.94704,0.32281,3.74610,2.17965,22.09971,0.88912,25.37923,20.29067,8.40399,2.26161,12.32760,3.40495,0.01041,0.00294,0.02297,0.00000,0.00879,0.01117,0.05989,0.00000,0.06209,0.08834,0.48345,0.00000,0.00303,0.00087,0.00535,0.00000,0.63423,0.08037,0.89140,0.33882
409,18.36136507987976,820000,-3891.65201,417.29700,nan,2.37905,2.30792,13.67423,1673.50000,0.83637,0.37662,2.07727,-0.20182,3.88782,0.33168,4.72106,3.03829,14.51785,2.24202,18.68651,9.49069,-5.77151,0.67379,-3.86785,-7.00428,3.98823,3.35311,24.60470,0.74336,42.11638,47.08825,339.40811,10.68289,-0.26009,0.00536,-0.24873,-0.27330,0.00006,0.00038,0.00173,-0.00086,0.16331,0.00323,0.17272,0.15978,3.73557,0.00938,3.75209,3.72159,16.70443,0.32845,17.48137,16.07470,2.85900,0.29134,3.64953,2.16286,21.98077,0.75005,23.49028,20.36600,8.02210,2.63837,12.09561,2.38464,0.00968,0.00226,0.01529,0.00000,0.00371,0.00100,0.00617,0.00000,0.02072,0.00562,0.03643,0.00000,0.00356,0.00113,0.00629,0.00000,0.71357,0.09216,1.03160,0.43834
410,16.184439659118652,822000,-3933.36043,204.15998,nan,2.56730,1.98581,11.63118,1607.50000,0.26614,0.24791,0.84500,-0.32992,2.90466,0.20121,3.36515,2.44759,9.98416,1.98943,12.57358,6.16403,-5.63505,0.76814,-3.94786,-7.11881,1.35256,1.49191,9.82055,0.42653,28.56821,29.49504,194.00755,8.00310,-0.25824,0.00638,-0.23581,-0.27324,0.00004,0.00034,0.00167,-0.00112,0.15984,0.00237,0.16698,0.15669,3.75927,0.00367,3.76564,3.75227,16.65803,0.39546,17.64688,15.28902,2.96430,0.31813,3.72940,2.26941,22.01207,0.74965,23.48538,20.38567,7.95689,2.35611,12.59612,0.39106,0.00974,0.00213,0.01705,0.00000,0.00360,0.00101,0.00727,0.00000,0.02019,0.00480,0.03146,0.00000,0.00370,0.00114,0.00913,0.00000,0.71743,0.09902,1.01895,0.46304
411,21.740829944610596,824000,-3282.72428,-0.23073,nan,2.52836,2.27941,16.93290,2081.25000,-1.13111,0.13478,-0.81119,-1.48144,2.56300,0.10541,2.81181,2.35045,3.91969,1.60267,6.94763,2.32813,-7.33454,0.49074,-6.25407,-8.07628,1.11028,1.26899,8.50648,0.41997,18.82538,14.45960,97.33379,6.38008,-0.26172,0.00533,-0.24664,-0.27334,0.00009,0.00029,0.00162,-0.00048,0.15193,0.00303,0.16175,0.14888,3.74947,0.01057,3.76569,3.73096,16.85325,0.34142,17.59124,15.83848,2.82064,0.24757,3.40025,2.28600,22.19416,0.63749,23.72248,20.76112,9.03532,1.76633,12.90177,4.30176,0.00945,0.00185,0.01319,0.00000,0.00320,0.00083,0.00659,0.00000,0.01883,0.00437,0.03040,0.00000,0.00378,0.00097,0.00631,0.00000,0.63103,0.08056,0.92875,0.36752
412,16.14878535270691,826000,-2542.43842,324.82687,nan,2.50708,2.19010,11.45139,2323.25000,0.25240,0.22001,0.69699,-0.46170,2.55570,0.83262,4.63905,1.14174,6.21824,1.75150,9.33084,3.16320,-17.15412,8.35597,-2.03742,-35.36309,4.36139,3.72783,17.55577,0.90497,31.51420,12.81297,84.85584,13.51617,-0.25918,0.00622,-0.24149,-0.27207,-0.00008,0.00034,0.00151,-0.00080,0.15200,0.00629,0.16180,0.14331,3.71494,0.00914,3.73073,3.69920,16.66835,0.38502,17.50102,15.55133,2.82017,0.31728,3.59569,2.02882,22.38431,0.86645,23.85196,20.18382,8.75149,1.97532,12.94879,4.38650,0.01053,0.00228,0.01539,0.00000,0.00492,0.00216,0.01214,0.00000,0.03251,0.01943,0.10071,0.00000,0.00376,0.00116,0.00768,0.00000,0.59897,0.07698,0.81100,0.36516
413,16.538244247436523,828000,-3024.66824,247.79147,nan,2.43261,2.13559,11.96985,3000.00000,0.91230,0.20678,1.41031,0.45916,1.93096,0.34436,2.79092,1.29863,9.85763,3.08635,16.09281,4.76378,-2.31295,0.51179,-1.37696,-3.43965,2.04488,1.42091,8.86264,0.48896,26.38246,13.56156,90.21226,9.93390,-0.25943,0.00596,-0.24562,-0.27540,-0.00002,0.00028,0.00162,-0.00076,0.15966,0.00217,0.16408,0.15664,3.73178,0.02128,3.76807,3.69890,16.71908,0.36977,17.69955,15.91827,2.84839,0.23184,3.46146,2.23387,22.05116,0.57503,23.08793,20.09256,8.80655,1.42656,12.15899,6.11180,0.01016,0.00178,0.01480,0.00000,0.00383,0.00085,0.00599,0.00000,0.02167,0.00498,0.03746,0.00000,0.00382,0.00104,0.00659,0.00000,0.67145,0.07908,0.95517,0.38113
