EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,eval_traj_length,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,new_actions/mean_Mean,new_actions/mean_Std,new_actions/mean_Max,new_actions/mean_Min,new_actions/std_Mean,new_actions/std_Std,new_actions/std_Max,new_actions/std_Min,new_actions/max_Mean,new_actions/max_Std,new_actions/max_Max,new_actions/max_Min,new_actions/min_Mean,new_actions/min_Std,new_actions/min_Max,new_actions/min_Min
235,34.16662549972534,738000,-1297.60737,2222.51451,3797.39825,3.05196,12.24714,18.86739,3937.25000,0.28404,0.28763,2.34471,0.00756,15.00848,63.70423,491.35382,2.44765,14.55222,63.63347,486.47137,2.02759,-136.92365,3.99432,-124.35330,-147.52209,-0.02649,0.03522,0.09284,-0.11597,0.95686,0.00260,0.96397,0.94659,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
236,34.90329456329346,741000,-1981.69742,2743.32056,3797.39825,3.10861,12.40483,19.38968,5000.00000,0.28592,0.28717,2.26569,0.02496,13.29406,60.73512,475.37796,2.32941,13.16473,61.77452,479.17746,1.96382,-135.73396,4.19742,-120.80688,-147.59262,-0.04530,0.03149,0.03480,-0.14693,0.95637,0.00307,0.96553,0.94596,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
237,34.95556855201721,744000,-2044.12090,1793.27992,3797.39825,3.21198,12.19381,19.54963,4368.25000,0.28563,0.28544,2.29559,0.03771,13.95183,60.57811,483.45038,2.28936,14.12878,62.31760,477.53543,1.95043,-134.57996,4.08327,-120.05700,-149.25839,-0.04936,0.03692,0.04211,-0.18240,0.95556,0.00333,0.96320,0.94069,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
238,33.82820463180542,747000,-1978.13780,2924.55120,3993.08127,3.19547,11.91825,18.71430,4281.75000,0.29068,0.29223,2.38518,0.01866,15.22231,64.83475,459.13660,2.28942,14.81733,65.11478,458.67505,1.90209,-133.87432,3.66039,-120.68765,-142.73254,-0.02232,0.03785,0.08618,-0.11593,0.95834,0.00266,0.96610,0.95027,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
239,34.99863576889038,750000,-1817.75115,2639.10362,4515.82695,3.10171,12.61386,19.28291,3799.75000,0.30206,0.32458,2.31569,0.06959,16.89995,72.28607,592.03894,2.25552,16.78367,73.03398,597.40576,2.10560,-132.71281,3.74986,-120.59483,-142.27000,-0.01351,0.03930,0.10310,-0.11306,0.95643,0.00303,0.96497,0.94707,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
240,36.12194299697876,753000,-2665.86224,2546.43541,4515.82695,3.13308,12.73295,20.25577,4484.00000,0.30845,0.32605,2.29658,0.04827,17.53922,73.33355,505.10971,1.95328,17.98269,76.20590,501.42041,1.84643,-131.98932,3.61173,-119.65968,-140.66011,-0.02337,0.03889,0.07818,-0.13552,0.95589,0.00292,0.96385,0.94683,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
241,34.50885057449341,756000,-2629.56761,2296.09442,4526.58044,3.20969,12.33724,18.96176,4190.50000,0.29928,0.30157,2.32989,0.03192,15.56835,67.94544,487.19641,2.28351,15.54476,68.95540,485.45016,1.85021,-130.40426,3.70145,-119.39527,-140.08984,-0.03444,0.04121,0.06642,-0.16512,0.95614,0.00347,0.96477,0.94281,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
242,35.38577151298523,759000,-2415.81213,3267.09177,4605.95772,3.07323,11.94891,20.36349,4761.25000,0.29198,0.27683,2.32422,0.03123,13.94899,63.12722,495.72040,2.11026,13.92958,64.10112,505.90479,1.90128,-129.60292,3.55841,-117.97790,-139.73032,-0.03316,0.04416,0.09393,-0.17708,0.95583,0.00336,0.96558,0.94054,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
243,34.86867308616638,762000,-2461.40711,1582.94777,4605.95772,3.17588,12.77634,18.91627,4491.25000,0.30906,0.32820,2.34031,0.04404,16.66980,71.04822,506.35876,2.28787,17.53343,74.54931,505.24734,1.95293,-128.42149,3.49056,-119.11431,-138.45729,-0.04183,0.04791,0.09272,-0.16918,0.95655,0.00351,0.96562,0.94594,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
244,34.58636927604675,765000,-1561.71559,1416.10317,4605.95772,3.18166,12.55804,18.84651,4466.25000,0.30260,0.29988,2.35701,0.07239,16.10871,70.00838,499.78802,1.93622,15.70382,69.86420,498.72046,1.94291,-127.67340,3.73269,-116.06332,-136.97961,-0.04265,0.03632,0.06866,-0.12972,0.95737,0.00299,0.96578,0.94448,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
245,34.55620861053467,768000,-1503.53469,1926.32944,4605.95772,3.22337,12.09280,19.23980,3787.50000,0.31615,0.34359,4.22179,0.03246,18.98444,80.72171,927.96521,2.15143,18.84532,81.76825,921.87805,1.84308,-126.84690,3.78223,-114.19373,-136.29250,-0.02662,0.03742,0.07789,-0.11586,0.95859,0.00275,0.96759,0.95110,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
246,35.71060657501221,771000,-1714.56637,2608.51290,4769.39518,3.30265,13.08873,19.31900,4442.50000,0.29488,0.27136,4.10814,0.04453,12.03961,58.09090,565.29810,2.11891,12.27623,63.74118,924.95105,1.93166,-125.85939,3.30195,-114.94862,-134.00076,-0.01007,0.03475,0.07574,-0.10410,0.95909,0.00231,0.96551,0.95044,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
247,34.745001554489136,774000,-999.47426,2363.04637,4769.39518,3.15281,12.49741,19.09456,3185.00000,0.29758,0.26764,2.33577,0.04708,12.81636,60.65214,488.14886,1.98202,13.15268,63.47811,483.55988,1.70306,-124.92830,3.33129,-112.92493,-135.93900,-0.02832,0.04035,0.07083,-0.13310,0.95941,0.00259,0.96669,0.95153,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
248,34.936532974243164,777000,-433.87251,3104.82184,4800.43687,3.10412,12.25042,19.58180,5000.00000,0.32138,0.32280,2.36876,0.05361,16.96888,74.33165,506.01495,2.05579,17.28274,76.06569,497.73013,1.85410,-124.31413,3.41504,-113.01753,-134.04333,-0.03579,0.03380,0.05771,-0.14275,0.95912,0.00243,0.96573,0.95007,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
249,34.27750849723816,780000,-626.77125,2269.72117,4863.59130,3.06261,11.89672,19.31801,4862.00000,0.31359,0.30515,2.27987,-0.00804,15.40562,70.58127,531.48883,2.08300,15.38144,71.85767,527.69995,1.75091,-123.24617,3.54718,-110.71599,-132.89932,-0.03686,0.03758,0.09505,-0.15502,0.95997,0.00295,0.96905,0.94639,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
250,34.382389307022095,783000,-758.68372,2817.76685,4905.64250,3.28161,12.24968,18.85091,5000.00000,0.29854,0.26959,2.33666,0.04837,13.33308,64.91500,605.21729,2.07229,13.53630,66.70513,609.24524,1.78273,-121.98624,3.30637,-110.91435,-131.56781,-0.06701,0.04045,0.06698,-0.16457,0.95844,0.00355,0.96745,0.94788,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
251,34.70947551727295,786000,-479.55685,588.66708,4905.64250,3.00631,12.18470,19.51831,4438.50000,0.30612,0.27988,2.30671,0.08056,13.95540,66.38446,605.05267,2.02855,14.14631,68.76248,607.75244,1.77718,-121.27605,3.56043,-108.93497,-129.48425,-0.02926,0.03428,0.06957,-0.10909,0.96250,0.00257,0.96880,0.95438,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
252,34.54005980491638,789000,-719.70288,207.06835,4905.64250,3.16240,11.96049,19.41703,4405.50000,0.30999,0.29829,2.37680,0.03596,15.76588,72.22771,531.85632,2.01013,15.55502,72.51466,531.83105,1.89477,-119.95807,3.29141,-109.89273,-129.21460,-0.03881,0.03152,0.04226,-0.13672,0.96250,0.00246,0.96926,0.95397,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
253,35.475581645965576,792000,-1138.57847,2895.35645,4784.33834,3.13666,12.57620,19.76254,5000.00000,0.33666,0.36566,2.36755,0.06748,21.61219,87.79369,619.76184,2.14302,21.25856,88.23612,613.90881,1.54190,-118.92400,3.28199,-109.90906,-127.16977,-0.05605,0.03936,0.03055,-0.17257,0.96415,0.00315,0.97077,0.95366,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
254,35.64916801452637,795000,-1188.58143,2364.01273,4784.33834,3.15815,12.56489,19.92598,5000.00000,0.30111,0.26349,2.29162,0.09270,13.40184,66.10849,615.13446,2.09225,13.07443,66.33341,617.22662,1.89925,-118.13706,3.44753,-104.82145,-126.62416,-0.08083,0.03657,0.03595,-0.16971,0.96181,0.00337,0.96917,0.95004,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
255,35.03704285621643,798000,-951.05633,2139.39542,4784.33834,3.10935,12.47394,19.45357,3816.50000,0.32240,0.32097,2.33109,0.07359,17.68027,78.06978,517.40576,1.98859,18.14056,80.49674,517.46338,1.74634,-117.52073,3.19878,-106.92616,-126.77467,-0.07640,0.03916,0.03591,-0.16761,0.96359,0.00339,0.97102,0.95315,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
256,34.76539707183838,801000,-958.09274,2789.46832,4675.47761,3.03981,11.85563,19.86981,5000.00000,0.33131,0.33977,2.33775,0.08877,18.47622,78.57637,548.53448,2.17691,19.09096,81.58940,548.65637,1.93375,-116.63006,3.22642,-105.36333,-125.81297,-0.06628,0.03406,0.03793,-0.14467,0.96460,0.00286,0.97336,0.95584,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
257,34.60024452209473,804000,-725.46067,3824.18690,3550.08406,3.33013,12.18635,19.08358,4392.75000,0.33414,0.34331,2.35131,0.04959,22.03086,88.96666,594.93030,2.11070,21.76160,88.94383,591.52863,2.01162,-115.92249,3.26906,-105.29793,-124.43141,-0.07203,0.03952,0.02419,-0.16966,0.96313,0.00359,0.97265,0.95108,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
258,34.01716184616089,807000,-854.18041,2083.55958,3550.08406,3.06294,11.69651,19.25758,4523.25000,0.34532,0.36393,2.36028,0.07119,21.12950,88.05162,528.57800,2.05116,21.83709,91.54278,524.74817,2.09518,-115.68418,3.39250,-102.66592,-124.18562,-0.06816,0.03878,0.04851,-0.16278,0.96300,0.00328,0.97003,0.95095,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
259,33.74397826194763,810000,-543.94687,3161.29461,3323.59875,3.13747,11.09983,19.50654,4717.25000,0.34605,0.37449,4.22051,0.07304,22.70243,94.23781,990.17181,2.42596,23.10433,95.81803,988.45184,1.92025,-115.02760,3.43067,-105.58018,-123.11298,-0.07295,0.03037,0.01561,-0.15909,0.96316,0.00291,0.97108,0.95516,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
260,34.905274629592896,813000,-423.70195,4615.78099,3292.22680,3.14836,11.90208,19.85465,5000.00000,0.34637,0.35582,2.37569,0.07612,20.63003,87.06254,613.93298,2.07766,21.61874,90.35820,609.34650,1.89820,-115.14981,3.30414,-104.49390,-123.42665,-0.08832,0.04116,0.01656,-0.21095,0.96069,0.00428,0.96932,0.93990,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
261,35.26610517501831,816000,-300.39318,2064.10942,3292.22680,3.13455,12.75583,19.37550,3860.75000,0.34203,0.34497,2.41549,0.02888,19.98211,86.46419,595.43256,2.10122,20.14595,87.80997,600.49280,1.83665,-114.29364,3.14780,-104.94970,-123.30695,-0.08058,0.03546,-0.00638,-0.18677,0.96033,0.00415,0.96988,0.94460,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
262,34.79343032836914,819000,-439.78402,2395.65679,3292.22680,3.09526,12.57247,19.12549,4555.75000,0.35323,0.37630,4.24629,0.08022,22.05400,94.67313,973.77167,2.14525,22.21223,95.84570,980.61414,2.02114,-113.80953,3.21758,-103.57088,-122.65204,-0.10465,0.03569,-0.00562,-0.21499,0.95818,0.00434,0.96803,0.94300,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
263,36.92381310462952,822000,-343.23699,3888.06649,3290.34580,3.13927,12.57305,21.21130,3486.25000,0.34546,0.34150,2.39533,0.08908,19.86570,85.89505,549.89288,2.15522,19.50139,85.92139,549.78094,2.08195,-113.97285,3.35510,-103.73552,-120.78665,-0.03673,0.03461,0.05976,-0.14709,0.96398,0.00275,0.97171,0.95220,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
264,34.937511920928955,825000,-199.07571,2833.95755,3290.34580,3.10654,12.73653,19.09425,4009.75000,0.34193,0.31750,2.47020,0.07072,17.08702,77.22712,546.51520,2.01625,17.60357,79.95693,545.26062,1.64470,-113.37688,3.07312,-103.74030,-121.56755,-0.07834,0.03930,0.02048,-0.19236,0.96047,0.00385,0.96847,0.94708,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
265,35.360599994659424,828000,-1036.60282,2002.88631,3290.34580,3.17800,12.42677,19.75568,5000.00000,0.34260,0.33615,4.14552,0.09334,18.56965,86.90645,1024.42163,2.14882,18.25309,87.04305,1023.69513,1.95386,-112.65117,3.32319,-98.55730,-121.54161,-0.05960,0.03636,0.01678,-0.17545,0.96183,0.00342,0.97039,0.94755,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
266,34.963921546936035,831000,-1098.51893,2039.02413,3290.34580,3.12119,12.49716,19.34537,4751.50000,0.33382,0.29187,2.34091,0.07020,15.49272,73.94005,535.85492,2.01855,15.65026,75.17514,529.92230,1.77557,-112.60877,3.29436,-101.17047,-121.55344,-0.07422,0.02724,0.00634,-0.14719,0.96075,0.00291,0.96819,0.95099,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
267,35.43528604507446,834000,-1109.29540,4769.35849,3082.04827,3.15137,12.29016,19.99356,3679.25000,0.34541,0.32567,2.41062,0.07477,18.53663,83.53879,555.00360,1.86140,18.22249,83.51610,549.04578,1.87305,-112.07485,3.23967,-102.93245,-121.61317,-0.09304,0.03508,-0.00026,-0.19693,0.95849,0.00410,0.96842,0.94281,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
268,34.481420278549194,837000,-949.61361,1954.28335,3082.04827,3.03144,12.03058,19.41922,4720.75000,0.33527,0.29331,2.40421,0.07418,15.65452,74.17168,541.13068,1.96919,15.85286,75.70274,539.60370,1.90428,-111.70150,3.21571,-103.12583,-120.58510,-0.07147,0.04095,0.01978,-0.23235,0.95826,0.00501,0.96886,0.93161,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
269,34.17624640464783,840000,-936.28714,2329.60994,3082.04827,3.02667,11.49547,19.65396,3796.25000,0.35802,0.33557,2.32539,0.02135,20.19715,88.31461,563.34674,2.11789,19.87273,88.21641,571.82190,1.90463,-111.74056,3.17117,-98.77275,-120.95174,-0.07583,0.03600,0.04281,-0.16195,0.95886,0.00380,0.96861,0.94657,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
270,34.27779269218445,843000,-1065.58370,3286.77107,2946.78791,3.12223,11.52171,19.63369,4541.50000,0.33635,0.26304,2.37055,0.11608,13.28343,67.58213,540.32977,1.77001,13.01244,67.64789,538.26440,1.54469,-111.25739,3.19771,-101.91510,-121.44258,-0.08627,0.03207,-0.00298,-0.17860,0.95770,0.00377,0.96655,0.94452,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
271,33.9810950756073,846000,-1104.51045,3375.15956,2939.36043,3.01157,11.81289,19.15650,5000.00000,0.35033,0.31909,2.38476,0.10247,17.48378,80.67180,653.28064,2.00668,17.78957,82.43174,651.73761,1.80491,-110.76454,3.16934,-95.91624,-119.97478,-0.07140,0.02858,0.01573,-0.15084,0.95878,0.00319,0.96693,0.94696,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
272,35.00602912902832,849000,-2111.13731,2232.19038,2939.36043,3.14777,11.85058,20.00749,4977.00000,0.35615,0.32197,2.39256,0.08127,18.11968,83.29265,552.49353,2.17005,18.14223,84.37645,548.96991,1.54706,-110.72334,2.97092,-100.72919,-118.00495,-0.07935,0.03081,0.01566,-0.19867,0.95837,0.00332,0.96728,0.94699,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
273,34.91621112823486,852000,-1111.05631,2376.91552,2939.36043,3.23725,12.40559,19.27315,4282.00000,0.38919,0.40517,4.16560,0.10789,26.81306,105.26767,1007.05591,2.19786,26.93261,105.59558,812.25366,1.99568,-110.56392,2.95602,-101.58400,-118.13432,-0.05785,0.04215,0.04524,-0.18667,0.95829,0.00327,0.96556,0.94307,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
274,35.64979386329651,855000,-2019.25875,3353.88221,2700.92933,3.00635,12.82129,19.82195,4828.25000,0.35769,0.34021,4.26456,0.11334,17.04572,84.12180,1052.29529,1.86360,17.77066,89.26453,1049.54102,1.82373,-110.46145,2.94249,-101.45419,-119.37621,-0.03649,0.02966,0.05023,-0.14103,0.96053,0.00250,0.96644,0.95256,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
275,35.3667049407959,858000,-2075.06276,3654.49093,2725.28320,3.12981,12.27378,19.96291,4456.00000,0.34610,0.25727,2.36902,0.09909,12.81994,65.66690,548.41327,1.73230,12.60062,65.90625,550.95721,1.72287,-109.96844,2.98098,-100.47102,-120.21263,-0.04470,0.02867,0.04367,-0.12607,0.95842,0.00269,0.96425,0.94858,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
276,35.71999931335449,861000,-2120.42233,2989.14083,2725.28320,3.06968,12.19385,20.45628,3599.25000,0.37398,0.35982,2.36827,0.10693,21.63731,91.74083,565.25562,2.10009,22.62806,94.94042,557.99774,1.88251,-109.62359,3.10002,-99.18463,-119.58727,-0.03514,0.04764,0.06864,-0.16490,0.95981,0.00345,0.96884,0.94873,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
277,34.89956617355347,864000,-2409.46472,2407.34987,2725.28320,3.08355,12.17908,19.63675,5000.00000,0.39181,0.41359,4.37354,0.12481,26.34924,107.12939,1083.31738,2.01576,27.05117,109.04788,1081.94275,1.86726,-109.43190,3.04188,-100.90339,-118.40089,-0.04138,0.04532,0.07961,-0.16128,0.96080,0.00312,0.96850,0.95085,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
278,34.98461365699768,867000,-3276.95692,3590.06596,2871.40846,3.11689,11.93876,19.92877,4539.00000,0.38020,0.37783,4.17105,0.09329,21.82729,96.42879,1047.22070,2.13134,22.54701,98.57680,1044.76270,1.78998,-109.18940,3.10091,-100.31496,-116.55908,-0.03336,0.03337,0.04066,-0.17159,0.96079,0.00274,0.96803,0.95069,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
279,36.809847831726074,870000,-3908.27965,2472.93912,2871.40846,2.98137,11.88545,21.94288,5000.00000,0.38273,0.37479,4.21363,0.13392,23.04896,98.58146,1050.45996,1.93269,22.72269,98.64031,1059.12769,1.94473,-109.24940,2.99296,-99.61833,-117.47301,-0.05371,0.03383,0.03630,-0.13839,0.96023,0.00296,0.96891,0.95234,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
280,32.84848928451538,873000,-2960.98682,2528.81744,2871.40846,2.97034,11.34747,18.53049,4993.50000,0.36916,0.34435,4.21245,0.10655,18.66422,89.05289,1076.60083,2.00727,19.06802,90.81189,1075.88513,1.96311,-108.93246,3.00314,-100.26644,-116.97910,-0.07505,0.03193,0.01783,-0.17775,0.95731,0.00336,0.96521,0.94120,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
281,34.49034309387207,876000,-3156.11048,2419.25249,2871.40846,3.03785,12.01635,19.43599,5000.00000,0.37780,0.33894,2.37392,0.14224,20.26238,89.70714,559.61188,1.96907,19.87267,89.63278,554.77954,1.71748,-108.91680,3.00530,-99.20647,-117.90248,-0.08330,0.03269,0.00960,-0.15572,0.95802,0.00469,0.97052,0.94466,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
282,35.20881748199463,879000,-2343.09196,4670.78655,2884.74418,3.25369,12.63670,19.31824,4919.75000,0.36340,0.30050,2.38845,0.14215,15.58754,73.92482,582.99139,2.00299,16.49773,78.72217,572.94269,1.70422,-108.62237,2.94291,-99.86286,-117.40410,-0.07792,0.03600,-0.00131,-0.20836,0.95655,0.00391,0.96411,0.93930,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
283,35.315425872802734,882000,-2545.80565,2979.28478,2884.74418,3.20716,12.51928,19.58884,5000.00000,0.37615,0.33264,2.38620,0.08883,18.25555,83.74141,553.51538,2.04592,19.15603,87.45153,550.86230,1.96357,-108.22111,3.13677,-98.58716,-116.18951,-0.10226,0.02784,-0.03248,-0.20803,0.95595,0.00411,0.96452,0.93650,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
284,35.407756090164185,885000,-3311.80904,1765.06313,2884.74418,3.20704,12.23822,19.96230,3807.25000,0.36045,0.27625,2.43229,0.13781,14.31263,73.09524,646.98956,1.81444,14.00523,73.08944,643.23749,1.88334,-108.12585,2.89798,-99.54820,-116.39455,-0.09528,0.03429,0.00070,-0.18392,0.95635,0.00397,0.96487,0.94077,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
285,35.22248864173889,888000,-3120.03344,3603.95460,2894.84573,3.25271,12.43995,19.52967,5000.00000,0.39255,0.35176,2.36734,0.12884,21.84286,93.65381,583.29712,1.85471,21.96634,94.49748,571.96552,1.68778,-108.20993,3.02620,-98.48125,-117.60652,-0.06831,0.03993,0.04954,-0.16883,0.95818,0.00415,0.96855,0.94681,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
286,38.73479461669922,891000,-1962.95764,3522.68816,2900.80074,3.00438,12.39250,23.33772,4230.00000,0.37401,0.31133,2.35104,0.11083,17.41125,83.15762,570.21155,2.02592,17.15944,83.10255,568.37573,1.73506,-107.97267,2.91111,-97.15309,-115.75189,-0.05517,0.03654,0.03185,-0.14629,0.95890,0.00359,0.96683,0.94487,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
287,34.787522315979004,894000,-2060.07495,2390.09896,2900.80074,3.29307,12.19971,19.29455,4695.75000,0.37090,0.28911,2.41740,0.13732,15.22523,74.92796,559.80511,1.90160,15.42225,76.47498,561.56116,1.80129,-107.69641,2.99576,-99.52479,-117.39421,-0.05857,0.04071,0.05770,-0.18002,0.95692,0.00346,0.96563,0.94141,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
288,36.161755084991455,897000,-1769.00517,2324.93081,2900.80074,3.28638,12.57196,20.30318,3670.25000,0.37866,0.31122,2.40233,0.13758,16.77006,80.56341,550.32806,1.93712,16.85552,82.04345,547.18451,1.79306,-107.29908,2.86753,-97.90651,-115.37998,-0.06194,0.03680,0.02601,-0.16337,0.95803,0.00347,0.96776,0.94656,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
289,35.19779348373413,900000,-2567.29450,4961.76527,2966.80577,3.15440,12.60591,19.43728,5000.00000,0.40070,0.36489,4.15378,0.14760,20.88530,95.11906,1067.65808,1.54405,21.55545,97.33299,1068.54810,1.53796,-107.64261,2.77278,-98.83455,-115.92839,-0.06152,0.03926,0.03695,-0.16359,0.95944,0.00288,0.96747,0.95009,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
290,34.99312138557434,903000,-2556.80981,2702.48529,2966.80577,3.02015,12.41036,19.56241,5000.00000,0.40001,0.35832,2.39383,0.10777,22.59048,96.30866,593.75879,2.00143,22.55121,96.40441,585.03827,1.74176,-107.24036,2.84235,-98.22519,-117.24440,-0.08494,0.04119,0.00341,-0.20136,0.95700,0.00396,0.96527,0.94328,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
291,35.375457525253296,906000,-2597.82950,2518.56752,2966.80577,3.24868,12.47034,19.65623,3790.50000,0.40996,0.37595,2.46689,0.13185,24.21218,100.89390,573.06677,1.59573,23.88972,100.75224,572.89136,1.06489,-107.24779,2.77400,-98.49717,-117.37682,-0.06197,0.03473,0.01480,-0.16889,0.96122,0.00363,0.96937,0.94799,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
292,37.67464470863342,909000,-1903.71183,2151.95666,2966.80577,3.07473,12.01237,22.58732,3707.75000,0.40078,0.35991,2.41686,0.13388,21.93926,95.01554,553.45911,2.05119,22.06965,96.18681,550.28180,1.65466,-107.04611,2.89111,-98.53920,-114.21251,-0.03911,0.03835,0.09300,-0.12057,0.96183,0.00246,0.96937,0.95468,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
293,35.29776477813721,912000,-1640.21644,3671.05325,2994.49628,3.31218,12.73935,19.24604,4226.00000,0.40124,0.38393,4.36893,0.10539,22.39632,101.91445,1059.80957,2.03596,22.15038,101.86515,1067.15894,1.91763,-106.77333,2.89231,-97.63815,-114.40027,-0.05063,0.04213,0.05001,-0.19936,0.96108,0.00368,0.96868,0.94291,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
294,35.10089087486267,915000,-1501.58923,3358.50488,2994.49628,3.00034,12.26358,19.83682,4755.75000,0.40527,0.36075,2.46765,0.10016,22.60781,97.41604,567.53497,1.98155,22.24438,97.39147,567.45392,1.75692,-106.94351,2.98813,-96.80713,-114.98859,-0.05326,0.03576,0.02565,-0.15321,0.96109,0.00324,0.96995,0.95139,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
295,35.61832022666931,918000,-1537.23000,1402.37606,2994.49628,3.21153,12.51883,19.88775,4275.50000,0.41698,0.39849,4.11022,0.11207,24.96429,105.98934,1076.29553,2.10887,25.38943,107.00586,1071.28967,1.71429,-106.71785,2.95937,-94.69585,-115.97955,-0.05219,0.03758,0.05515,-0.15299,0.96260,0.00373,0.97161,0.94903,1.00000,0.00000,1.00000,1.00000,-1.00000,0.00000,-1.00000,-1.00000
